index,key,display_name,kind,control_x,control_y,normalized_x,normalized_y,control_area,biome_id,continent,region,rgb,anchor
222,me_land_0181,Land 0181,land,2553,1055,0.6234432,0.5153884,269,1,me_rhovanion,me_mirkwood_region,0a6ea7,no
223,me_land_0182,Land 0182,land,1691,1286,0.4129426,0.6282364,311,1,me_eriador,me_enedwaith_region,a8a620,no
224,me_land_0183,Land 0183,land,1095,1330,0.2673993,0.6497313,390,1,me_eriador,me_lindon_region,46dd99,no
225,me_land_0184,Land 0184,land,1386,697,0.3384615,0.3404983,315,1,me_eriador,me_north_arnor_region,e51512,no
226,me_land_0185,Land 0185,land,2132,888,0.5206349,0.4338056,303,1,me_rhovanion,me_anduin_vale_region,834c8b,no
227,me_land_0186,Land 0186,land,2154,609,0.5260073,0.2975085,338,1,me_rhovanion,me_anduin_vale_region,218404,no
228,me_land_0187,Land 0187,land,3479,472,0.8495726,0.2305813,331,1,me_forodwaith,me_northern_wastes_region,bfbb7d,no
229,me_land_0188,Land 0188,land,2764,1409,0.6749695,0.6883244,450,8,me_mordor_and_rhun,me_mordor_region,5df2f6,no
230,me_land_0189,Land 0189,land,1980,1537,0.4835165,0.7508549,209,1,me_gondor,me_belfalas_region,fc2a6f,no
231,me_land_0190,Land 0190,land,2309,1564,0.5638584,0.7640449,313,1,me_gondor,me_lebennin_region,9a61e8,no
232,me_land_0191,Land 0191,land,3316,1574,0.8097680,0.7689301,450,1,me_mordor_and_rhun,me_mordor_region,389961,no
233,me_land_0192,Land 0192,land,3520,1343,0.8595849,0.6560821,405,1,me_mordor_and_rhun,me_mordor_region,d6d0da,no
234,me_land_0193,Land 0193,land,3002,1439,0.7330891,0.7029800,212,8,me_mordor_and_rhun,me_mordor_region,750853,no
235,me_land_0194,Land 0194,land,2603,457,0.6356532,0.2232535,448,1,me_forodwaith,me_northern_wastes_region,133fcc,no
236,me_land_0195,Land 0195,land,1838,1288,0.4488400,0.6292135,469,1,me_eriador,me_enedwaith_region,b17745,no
237,me_land_0196,Land 0196,land,1950,1000,0.4761905,0.4885198,377,1,me_eriador,me_shire_breeland_region,4faebe,no
238,me_land_0197,Land 0197,land,979,158,0.2390720,0.0771861,623,5,me_forodwaith,me_forochel_region,ede637,no
239,me_land_0198,Land 0198,land,2298,798,0.5611722,0.3898388,312,3,me_rhovanion,me_mirkwood_region,8c1db0,no
240,me_land_0199,Land 0199,land,971,929,0.2371184,0.4538349,280,1,me_eriador,me_lindon_region,2a5529,no
241,me_land_0200,Land 0200,land,1530,938,0.3736264,0.4582316,284,1,me_eriador,me_shire_breeland_region,c88ca2,no
242,me_land_0201,Land 0201,land,2822,1241,0.6891331,0.6062531,344,6,me_mordor_and_rhun,me_mordor_region,66c41b,no
243,me_land_0202,Land 0202,land,2318,1880,0.5660562,0.9184172,309,10,me_harad,me_near_harad_region,04fb94,no
244,me_land_0203,Land 0203,land,3468,1618,0.8468864,0.7904250,348,1,me_mordor_and_rhun,me_mordor_region,a3330d,no
245,me_land_0204,Land 0204,land,1702,454,0.4156288,0.2217880,446,5,me_forodwaith,me_angmar_region,416a86,no
246,me_land_0205,Land 0205,land,2217,1120,0.5413919,0.5471422,385,1,me_rhovanion,me_mirkwood_region,dfa1ff,no
247,me_land_0206,Land 0206,land,1610,1765,0.3931624,0.8622374,243,10,me_harad,me_umbar_region,7dd978,no
248,me_land_0207,Land 0207,land,1317,818,0.3216117,0.3996092,279,1,me_eriador,me_shire_breeland_region,1c10f1,no
249,me_land_0208,Land 0208,land,3184,1078,0.7775336,0.5266243,353,9,me_mordor_and_rhun,me_rhun_region,ba486a,no
250,me_land_0209,Land 0209,land,1097,1114,0.2678877,0.5442110,532,1,me_eriador,me_lindon_region,587fe3,no
251,me_land_0210,Land 0210,land,1540,431,0.3760684,0.2105520,597,5,me_forodwaith,me_forochel_region,f6b75c,no
252,me_land_0211,Land 0211,land,2745,1410,0.6703297,0.6888129,316,8,me_mordor_and_rhun,me_mordor_region,94eed5,no
253,me_land_0212,Land 0212,land,2627,377,0.6415140,0.1841720,709,5,me_forodwaith,me_northern_wastes_region,33264e,no
254,me_land_0213,Land 0213,land,2617,557,0.6390720,0.2721055,303,3,me_rhovanion,me_dale_region,d15dc7,no
255,me_land_0214,Land 0214,land,2944,566,0.7189255,0.2765022,156,9,me_mordor_and_rhun,me_rhun_region,6f9540,no
256,me_land_0215,Land 0215,land,3615,829,0.8827839,0.4049829,361,9,me_mordor_and_rhun,me_rhun_region,0dccb9,no
257,me_land_0216,Land 0216,land,3134,1014,0.7653236,0.4953591,375,9,me_mordor_and_rhun,me_rhun_region,ac0432,no
258,me_land_0217,Land 0217,land,1605,501,0.3919414,0.2447484,550,1,me_eriador,me_north_arnor_region,4a3bab,no
259,me_land_0218,Land 0218,land,2602,562,0.6354090,0.2745481,219,3,me_rhovanion,me_dale_region,e87324,no
260,me_land_0219,Land 0219,land,3479,1130,0.8495726,0.5520274,390,9,me_mordor_and_rhun,me_rhun_region,86aa9d,no
261,me_land_0220,Land 0220,land,1796,368,0.4385836,0.1797753,379,5,me_forodwaith,me_angmar_region,24e216,no
262,me_land_0221,Land 0221,land,1868,1910,0.4561661,0.9330728,247,10,me_harad,me_umbar_region,c3198f,no
263,me_land_0222,Land 0222,land,2755,1577,0.6727717,0.7703957,230,8,me_mordor_and_rhun,me_mordor_region,615108,no
264,me_land_0223,Land 0223,land,2015,1761,0.4920635,0.8602833,358,10,me_harad,me_umbar_region,ff8881,no
265,me_land_0224,Land 0224,land,1771,1466,0.4324786,0.7161700,401,1,me_gondor,me_belfalas_region,9dbffa,no
266,me_land_0225,Land 0225,land,1882,1749,0.4595849,0.8544211,326,10,me_harad,me_umbar_region,3bf773,no
267,me_land_0226,Land 0226,land,1635,1817,0.3992674,0.8876404,343,10,me_harad,me_umbar_region,da2eec,no
268,me_land_0227,Land 0227,land,2824,210,0.6896215,0.1025892,881,5,me_forodwaith,me_northern_wastes_region,786665,no
269,me_land_0228,Land 0228,land,980,559,0.2393162,0.2730826,288,1,me_eriador,me_lindon_region,169dde,no
270,me_land_0229,Land 0229,land,2359,1549,0.5760684,0.7567171,237,1,me_gondor,me_lebennin_region,b4d557,no
271,me_land_0230,Land 0230,land,3277,1765,0.8002442,0.8622374,548,10,me_harad,me_near_harad_region,530cd0,no
272,me_land_0231,Land 0231,land,2677,1500,0.6537241,0.7327797,240,2,me_gondor,me_ithilien_region,f14449,no
273,me_land_0232,Land 0232,land,2098,1074,0.5123321,0.5246702,269,3,me_rhovanion,me_anduin_vale_region,8f7bc2,no
274,me_land_0233,Land 0233,land,1597,149,0.3899878,0.0727894,357,5,me_forodwaith,me_angmar_region,2db33b,no
275,me_land_0234,Land 0234,land,2247,982,0.5487179,0.4797264,316,1,me_rhovanion,me_mirkwood_region,cbeab4,no
276,me_land_0235,Land 0235,land,2519,1316,0.6151404,0.6428920,298,1,me_rhovanion,me_rohan_region,6a222d,no
277,me_land_0236,Land 0236,land,1928,1221,0.4708181,0.5964827,318,3,me_rhovanion,me_rohan_region,0859a6,no
278,me_land_0237,Land 0237,land,1554,615,0.3794872,0.3004397,319,1,me_eriador,me_north_arnor_region,a6911f,no
279,me_land_0238,Land 0238,land,2297,1233,0.5609280,0.6023449,277,1,me_rhovanion,me_rohan_region,44c898,no
280,me_land_0239,Land 0239,land,1583,1035,0.3865690,0.5056180,363,1,me_eriador,me_enedwaith_region,e30011,no
281,me_land_0240,Land 0240,land,2537,560,0.6195360,0.2735711,482,3,me_rhovanion,me_dale_region,81378a,no
282,me_land_0241,Land 0241,land,2806,408,0.6852259,0.1993161,822,5,me_forodwaith,me_northern_wastes_region,1f6f03,no
283,me_land_0242,Land 0242,land,1569,1046,0.3831502,0.5109917,281,1,me_eriador,me_enedwaith_region,bda67c,no
284,me_land_0243,Land 0243,land,1174,849,0.2866911,0.4147533,366,1,me_eriador,me_lindon_region,5bddf5,no
285,me_land_0244,Land 0244,land,2598,1665,0.6344322,0.8133854,408,1,me_gondor,me_south_gondor_region,fa156e,no
286,me_land_0245,Land 0245,land,1765,905,0.4310134,0.4421104,336,1,me_eriador,me_shire_breeland_region,984ce7,no
287,me_land_0246,Land 0246,land,1932,1899,0.4717949,0.9276991,336,10,me_harad,me_umbar_region,368460,no
288,me_land_0247,Land 0247,land,3597,1400,0.8783883,0.6839277,350,1,me_mordor_and_rhun,me_mordor_region,d4bbd9,no
289,me_land_0248,Land 0248,land,1745,801,0.4261294,0.3913043,284,2,me_eriador,me_shire_breeland_region,72f352,no
290,me_land_0249,Land 0249,land,2788,931,0.6808303,0.4548119,567,1,me_mordor_and_rhun,me_rhun_region,112acb,no
291,me_land_0250,Land 0250,land,2407,1153,0.5877900,0.5632633,408,9,me_rhovanion,me_brown_lands_region,af6244,no
292,me_land_0251,Land 0251,land,3169,1392,0.7738706,0.6800195,240,8,me_mordor_and_rhun,me_mordor_region,4d99bd,no
293,me_land_0252,Land 0252,land,1207,970,0.2947497,0.4738642,369,1,me_eriador,me_shire_breeland_region,ebd136,no
294,me_land_0253,Land 0253,land,1674,1085,0.4087912,0.5300440,257,1,me_eriador,me_enedwaith_region,8a08af,no
295,me_land_0254,Land 0254,land,1069,524,0.2610501,0.2559844,371,1,me_eriador,me_lindon_region,284028,no
296,me_land_0255,Land 0255,land,2865,1605,0.6996337,0.7840743,299,8,me_mordor_and_rhun,me_mordor_region,c677a1,no
297,me_land_0256,Land 0256,land,2097,1063,0.5120879,0.5192965,319,3,me_rhovanion,me_anduin_vale_region,64af1a,no
298,me_land_0257,Land 0257,land,1624,940,0.3965812,0.4592086,210,1,me_eriador,me_shire_breeland_region,02e693,no
299,me_land_0258,Land 0258,land,3474,536,0.8483516,0.2618466,357,9,me_mordor_and_rhun,me_rhun_region,a11e0c,no
300,me_land_0259,Land 0259,land,2475,1299,0.6043956,0.6345872,295,1,me_rhovanion,me_rohan_region,3f5585,no
301,me_land_0260,Land 0260,land,2801,802,0.6840049,0.3917929,362,1,me_mordor_and_rhun,me_rhun_region,dd8cfe,no
302,me_land_0261,Land 0261,land,3108,533,0.7589744,0.2603810,230,9,me_mordor_and_rhun,me_rhun_region,7bc477,no
303,me_land_0262,Land 0262,land,1630,654,0.3980464,0.3194919,228,1,me_eriador,me_north_arnor_region,19fbf0,no
304,me_land_0263,Land 0263,land,1337,915,0.3264957,0.4469956,286,1,me_eriador,me_shire_breeland_region,b83369,no
305,me_land_0264,Land 0264,land,3347,1536,0.8173382,0.7503664,195,1,me_mordor_and_rhun,me_mordor_region,566ae2,no
306,me_land_0265,Land 0265,land,827,525,0.2019536,0.2564729,363,1,me_eriador,me_lindon_region,f4a25b,no
307,me_land_0266,Land 0266,land,1386,1359,0.3384615,0.6638984,376,1,me_gondor,me_belfalas_region,92d9d4,no
308,me_land_0267,Land 0267,land,1883,1851,0.4598291,0.9042501,318,10,me_harad,me_umbar_region,31114d,no
309,me_land_0268,Land 0268,land,1936,1278,0.4727717,0.6243283,293,3,me_rhovanion,me_rohan_region,cf48c6,no
310,me_land_0269,Land 0269,land,1399,1784,0.3416361,0.8715193,321,10,me_harad,me_umbar_region,6d803f,no
311,me_land_0270,Land 0270,land,1052,1092,0.2568987,0.5334636,478,1,me_eriador,me_lindon_region,0bb7b8,no
312,me_land_0271,Land 0271,land,1655,1129,0.4041514,0.5515388,257,1,me_eriador,me_enedwaith_region,a9ef31,no
313,me_land_0272,Land 0272,land,1557,1793,0.3802198,0.8759160,260,10,me_harad,me_umbar_region,4826aa,no
314,me_land_0273,Land 0273,land,2555,576,0.6239316,0.2813874,344,3,me_rhovanion,me_dale_region,e65e23,no
315,me_land_0274,Land 0274,land,3454,1080,0.8434676,0.5276014,249,9,me_mordor_and_rhun,me_rhun_region,84959c,no
316,me_land_0275,Land 0275,land,2757,464,0.6732601,0.2266732,381,1,me_forodwaith,me_northern_wastes_region,22cd15,no
317,me_land_0276,Land 0276,land,2506,1145,0.6119658,0.5593552,276,9,me_rhovanion,me_mirkwood_region,c1048e,no
318,me_land_0277,Land 0277,land,2238,1984,0.5465201,0.9692233,898,10,me_harad,me_far_harad_region,5f3c07,no
319,me_land_0278,Land 0278,land,2250,1212,0.5494505,0.5920860,245,1,me_rhovanion,me_rohan_region,fd7380,no
320,me_land_0279,Land 0279,land,3446,676,0.8415140,0.3302394,242,9,me_mordor_and_rhun,me_rhun_region,9baaf9,no
321,me_land_0280,Land 0280,land,1385,1116,0.3382173,0.5451881,225,2,me_eriador,me_enedwaith_region,39e272,no
322,me_land_0281,Land 0281,land,1700,584,0.4151404,0.2852956,331,1,me_eriador,me_north_arnor_region,d819eb,no
323,me_land_0282,Land 0282,land,1446,1075,0.3531136,0.5251588,336,1,me_eriador,me_enedwaith_region,765164,no
324,me_land_0283,Land 0283,land,2418,1265,0.5904762,0.6179775,241,1,me_rhovanion,me_rohan_region,1488dd,no
325,me_land_0284,Land 0284,land,1374,664,0.3355311,0.3243771,243,1,me_eriador,me_north_arnor_region,b2c056,no
326,me_land_0285,Land 0285,land,3455,1173,0.8437118,0.5730337,389,9,me_mordor_and_rhun,me_mordor_region,50f7cf,no
327,me_land_0286,Land 0286,land,2059,1381,0.5028083,0.6746458,266,1,me_rhovanion,me_rohan_region,ef2f48,no
328,me_land_0287,Land 0287,land,1604,710,0.3916972,0.3468490,215,1,me_eriador,me_north_arnor_region,8d66c1,no
329,me_land_0288,Land 0288,land,1875,783,0.4578755,0.3825110,348,2,me_eriador,me_shire_breeland_region,2b9e3a,no
330,me_land_0289,Land 0289,land,2114,1357,0.5162393,0.6629213,297,1,me_rhovanion,me_rohan_region,c9d5b3,no
331,me_land_0290,Land 0290,land,1284,713,0.3135531,0.3483146,365,1,me_eriador,me_north_arnor_region,680d2c,no
332,me_land_0291,Land 0291,land,2178,1108,0.5318681,0.5412799,337,3,me_rhovanion,me_anduin_vale_region,0644a5,no
333,me_land_0292,Land 0292,land,2566,479,0.6266178,0.2340010,399,1,me_forodwaith,me_northern_wastes_region,a47c1e,no
334,me_land_0293,Land 0293,land,2127,1016,0.5194139,0.4963361,241,3,me_rhovanion,me_anduin_vale_region,42b397,no
335,me_land_0294,Land 0294,land,1708,1027,0.4170940,0.5017098,217,1,me_eriador,me_enedwaith_region,e0eb10,no
336,me_land_0295,Land 0295,land,2044,710,0.4991453,0.3468490,307,1,me_eriador,me_north_arnor_region,7f2289,no
337,me_land_0296,Land 0296,land,1213,1094,0.2962149,0.5344406,486,1,me_eriador,me_enedwaith_region,1d5a02,no
338,me_land_0297,Land 0297,land,3221,491,0.7865690,0.2398632,338,9,me_mordor_and_rhun,me_rhun_region,bb917b,no
339,me_land_0298,Land 0298,land,1124,1234,0.2744811,0.6028334,304,1,me_eriador,me_lindon_region,59c8f4,no
340,me_land_0299,Land 0299,land,3583,920,0.8749695,0.4494382,382,9,me_mordor_and_rhun,me_rhun_region,f8006d,no
341,me_land_0300,Land 0300,land,2402,119,0.5865690,0.0581339,384,1,me_forodwaith,me_northern_wastes_region,9637e6,no
342,me_land_0301,Land 0301,land,1862,953,0.4547009,0.4655594,420,1,me_eriador,me_shire_breeland_region,346f5f,no
343,me_land_0302,Land 0302,land,2088,945,0.5098901,0.4616512,525,1,me_rhovanion,me_anduin_vale_region,d2a6d8,no
344,me_land_0303,Land 0303,land,1657,605,0.4046398,0.2955545,280,1,me_eriador,me_north_arnor_region,70de51,no
345,me_land_0304,Land 0304,land,3549,1049,0.8666667,0.5124573,330,9,me_mordor_and_rhun,me_rhun_region,0f15ca,no
346,me_land_0305,Land 0305,land,1245,1003,0.3040293,0.4899853,251,1,me_eriador,me_shire_breeland_region,ad4d43,no
347,me_land_0306,Land 0306,land,1469,1121,0.3587302,0.5476307,318,1,me_eriador,me_enedwaith_region,4b84bc,no
348,me_land_0307,Land 0307,land,1933,1872,0.4720391,0.9145090,306,10,me_harad,me_umbar_region,e9bc35,no
349,me_land_0308,Land 0308,land,2378,1195,0.5807082,0.5837811,369,9,me_rhovanion,me_brown_lands_region,87f3ae,no
350,me_land_0309,Land 0309,land,976,510,0.2383394,0.2491451,303,1,me_eriador,me_lindon_region,262b27,no
351,me_land_0310,Land 0310,land,1492,1213,0.3643468,0.5925745,289,1,me_eriador,me_enedwaith_region,c462a0,no
352,me_land_0311,Land 0311,land,1432,632,0.3496947,0.3087445,343,1,me_eriador,me_north_arnor_region,629a19,no
353,me_land_0312,Land 0312,land,1817,552,0.4437118,0.2696629,273,1,me_eriador,me_north_arnor_region,00d192,no
354,me_land_0313,Land 0313,land,3580,1203,0.8742369,0.5876893,416,1,me_mordor_and_rhun,me_mordor_region,9f090b,no
355,me_land_0314,Land 0314,land,2237,1027,0.5462759,0.5017098,348,1,me_rhovanion,me_mirkwood_region,3d4084,no
356,me_land_0315,Land 0315,land,2769,786,0.6761905,0.3839766,273,1,me_mordor_and_rhun,me_rhun_region,db77fd,no
357,me_land_0316,Land 0316,land,2250,1075,0.5494505,0.5251588,358,3,me_rhovanion,me_mirkwood_region,79af76,no
358,me_land_0317,Land 0317,land,2560,1227,0.6251526,0.5994138,457,9,me_rhovanion,me_rohan_region,17e6ef,no
359,me_land_0318,Land 0318,land,1676,718,0.4092796,0.3507572,314,1,me_eriador,me_shire_breeland_region,b61e68,no
360,me_land_0319,Land 0319,land,1788,1586,0.4366300,0.7747924,332,1,me_gondor,me_belfalas_region,5455e1,no
361,me_land_0320,Land 0320,land,1214,1301,0.2964591,0.6355642,301,1,me_eriador,me_enedwaith_region,f28d5a,no
362,me_land_0321,Land 0321,land,1513,1409,0.3694750,0.6883244,545,1,me_gondor,me_belfalas_region,90c4d3,no
363,me_land_0322,Land 0322,land,2616,1448,0.6388278,0.7073766,274,2,me_gondor,me_anorien_region,2efc4c,no
364,me_land_0323,Land 0323,land,1507,1795,0.3680098,0.8768930,404,10,me_harad,me_umbar_region,cd33c5,no
365,me_land_0324,Land 0324,land,996,1093,0.2432234,0.5339521,347,1,me_eriador,me_lindon_region,6b6b3e,no
366,me_land_0325,Land 0325,land,3049,869,0.7445665,0.4245237,373,9,me_mordor_and_rhun,me_rhun_region,09a2b7,no
367,me_land_0326,Land 0326,land,1752,1019,0.4278388,0.4978017,334,1,me_eriador,me_enedwaith_region,a7da30,no
368,me_land_0327,Land 0327,land,2017,601,0.4925519,0.2936004,399,1,me_eriador,me_north_arnor_region,4611a9,no
369,me_land_0328,Land 0328,land,2925,2016,0.7142857,0.9848559,300,10,me_harad,me_far_harad_region,e44922,no
370,me_land_0329,Land 0329,land,2122,1235,0.5181929,0.6033219,273,3,me_rhovanion,me_rohan_region,82809b,no
371,me_land_0330,Land 0330,land,3188,1329,0.7785104,0.6492428,259,8,me_mordor_and_rhun,me_mordor_region,20b814,no
372,me_land_0331,Land 0331,land,1641,1701,0.4007326,0.8309722,269,10,me_harad,me_umbar_region,beef8d,no
373,me_land_0332,Land 0332,land,1553,917,0.3792430,0.4479726,413,1,me_eriador,me_shire_breeland_region,5d2706,no
374,me_land_0333,Land 0333,land,2280,1168,0.5567766,0.5705911,260,1,me_rhovanion,me_anduin_vale_region,fb5e7f,no
375,me_land_0334,Land 0334,land,3370,762,0.8229548,0.3722521,329,9,me_mordor_and_rhun,me_rhun_region,9995f8,no
376,me_land_0335,Land 0335,land,1002,956,0.2446886,0.4670249,304,1,me_eriador,me_lindon_region,37cd71,no
377,me_land_0336,Land 0336,land,1503,807,0.3670330,0.3942355,263,3,me_eriador,me_shire_breeland_region,d604ea,no
378,me_land_0337,Land 0337,land,3516,1469,0.8586081,0.7176356,294,1,me_mordor_and_rhun,me_mordor_region,743c63,no
379,me_land_0338,Land 0338,land,3004,823,0.7335775,0.4020518,225,9,me_mordor_and_rhun,me_rhun_region,1273dc,no
380,me_land_0339,Land 0339,land,1303,727,0.3181929,0.3551539,388,1,me_eriador,me_shire_breeland_region,b0ab55,no
381,me_land_0340,Land 0340,land,2286,825,0.5582418,0.4030288,382,3,me_rhovanion,me_mirkwood_region,4ee2ce,no
382,me_land_0341,Land 0341,land,2827,324,0.6903541,0.1582804,226,5,me_forodwaith,me_northern_wastes_region,ed1a47,no
383,me_land_0342,Land 0342,land,1445,486,0.3528694,0.2374206,636,1,me_eriador,me_north_arnor_region,8b51c0,no
384,me_land_0343,Land 0343,land,3352,1159,0.8185592,0.5661944,296,9,me_mordor_and_rhun,me_rhun_region,298939,no
385,me_land_0344,Land 0344,land,3068,1472,0.7492063,0.7191011,370,8,me_mordor_and_rhun,me_mordor_region,c7c0b2,no
386,me_land_0345,Land 0345,land,1266,498,0.3091575,0.2432829,356,1,me_eriador,me_north_arnor_region,65f82b,no
387,me_land_0346,Land 0346,land,3687,760,0.9003663,0.3712750,419,9,me_mordor_and_rhun,me_rhun_region,042fa4,no
388,me_land_0347,Land 0347,land,1169,1231,0.2854701,0.6013679,565,1,me_eriador,me_lindon_region,a2671d,no
389,me_land_0348,Land 0348,land,2756,877,0.6730159,0.4284319,406,1,me_mordor_and_rhun,me_rhun_region,409e96,no
390,me_land_0349,Land 0349,land,1923,1014,0.4695971,0.4953591,470,1,me_rhovanion,me_anduin_vale_region,ded60f,no
391,me_land_0350,Land 0350,land,2535,912,0.6190476,0.4455300,262,3,me_rhovanion,me_mirkwood_region,7d0d88,no
392,me_land_0351,Land 0351,land,1993,1916,0.4866911,0.9360039,560,10,me_harad,me_umbar_region,1b4501,no
393,me_land_0352,Land 0352,land,1432,549,0.3496947,0.2681974,430,1,me_eriador,me_north_arnor_region,b97c7a,no
394,me_land_0353,Land 0353,land,2384,1713,0.5821734,0.8368344,301,10,me_harad,me_near_harad_region,57b3f3,no
395,me_land_0354,Land 0354,land,1953,1411,0.4769231,0.6893014,361,1,me_rhovanion,me_rohan_region,f5eb6c,no
396,me_land_0355,Land 0355,land,1672,228,0.4083028,0.1113825,539,5,me_forodwaith,me_angmar_region,9422e5,no
397,me_land_0356,Land 0356,land,3338,1080,0.8151404,0.5276014,440,9,me_mordor_and_rhun,me_rhun_region,325a5e,no
398,me_land_0357,Land 0357,land,2169,1750,0.5296703,0.8549096,261,10,me_harad,me_umbar_region,d091d7,no
399,me_land_0358,Land 0358,land,3368,346,0.8224664,0.1690278,192,1,me_forodwaith,me_northern_wastes_region,6ec950,no
400,me_land_0359,Land 0359,land,1771,1085,0.4324786,0.5300440,393,1,me_eriador,me_enedwaith_region,0d00c9,no
401,me_land_0360,Land 0360,land,1856,1161,0.4532357,0.5671715,482,1,me_eriador,me_enedwaith_region,ab3842,no
402,me_land_0361,Land 0361,land,3703,1092,0.9042735,0.5334636,499,1,me_mordor_and_rhun,me_rhun_region,496fbb,no
403,me_land_0362,Land 0362,land,3604,893,0.8800977,0.4362482,374,9,me_mordor_and_rhun,me_rhun_region,e7a734,no
404,me_land_0363,Land 0363,land,2830,1546,0.6910867,0.7552516,290,8,me_mordor_and_rhun,me_mordor_region,85dead,no
405,me_land_0364,Land 0364,land,1882,937,0.4595849,0.4577430,334,1,me_eriador,me_shire_breeland_region,241626,no
406,me_land_0365,Land 0365,land,3378,740,0.8249084,0.3615046,318,9,me_mordor_and_rhun,me_rhun_region,c24d9f,no
407,me_land_0366,Land 0366,land,2239,1718,0.5467643,0.8392770,260,10,me_harad,me_near_harad_region,608518,no
408,me_land_0367,Land 0367,land,2421,1738,0.5912088,0.8490474,505,10,me_harad,me_near_harad_region,febc91,no
409,me_land_0368,Land 0368,land,3485,973,0.8510379,0.4753298,374,9,me_mordor_and_rhun,me_rhun_region,9cf40a,no
410,me_land_0369,Land 0369,land,2510,1640,0.6129426,0.8011724,261,1,me_gondor,me_south_gondor_region,3b2b83,no
